"id","choice","mode","cost","risk","weight","seats","noise","crowdness","convloc","clientele","chid","african","lifeExp","dwage","iwage","educ","fatalism","gender","age","haveChildren","swim"
8260104,0,"Ferry",59.7367210388184,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.400000005960464,0.600000023841858,14,"yes",45,34.642032623291,34.642032623291,"high",3,"female",35,"no","no"
8260104,1,"Helicopter",86.9284057617188,18.4082031249977,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.600000023841858,15,"yes",45,34.642032623291,34.642032623291,"high",3,"female",35,"no","no"
8260104,0,"WaterTaxi",60.2078514099121,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,15,"yes",45,34.642032623291,34.642032623291,"high",3,"female",35,"no","no"
8260104,0,"Ferry",59.7367210388184,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.400000005960464,0.600000023841858,15,"yes",45,34.642032623291,34.642032623291,"high",3,"female",35,"no","no"
8260106,1,"WaterTaxi",46.7359504699707,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,18,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Ferry",21.2455730438232,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.600000023841858,0.600000023841858,18,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,1,"Helicopter",37.3094673156738,18.4082031249977,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.800000011920929,19,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Ferry",21.2455730438232,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.600000023841858,0.600000023841858,19,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,1,"Helicopter",37.3094673156738,18.4082031249977,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.800000011920929,20,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Ferry",21.2455730438232,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.600000023841858,0.600000023841858,20,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Helicopter",82.3094711303711,18.4082031249977,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.800000011920929,21,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,1,"WaterTaxi",46.7359504699707,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,21,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Ferry",21.2455730438232,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.600000023841858,0.600000023841858,21,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Helicopter",82.3094711303711,18.4082031249977,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.800000011920929,22,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,1,"WaterTaxi",46.7359504699707,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,22,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260106,0,"Ferry",21.2455730438232,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.600000023841858,0.600000023841858,22,"yes",28,11.5473442077637,11.5473442077637,"high",2,"female",52,"yes","yes"
8260108,1,"WaterTaxi",52.8118095397949,2.55126953124796,0.386382102966309,1,1,0.800000011920929,0.800000011920929,0.800000011920929,28,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Ferry",48.2203750610352,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.800000011920929,0.800000011920929,28,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Hovercraft",49.564395904541,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.800000011920929,0.400000005960464,0.400000005960464,28,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,1,"Helicopter",69.5727844238281,18.4082031249977,0.386382102966309,0.400000005960464,1,0.800000011920929,1,0.600000023841858,29,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Ferry",48.2203750610352,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.800000011920929,0.800000011920929,29,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Hovercraft",58.708080291748,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.800000011920929,0.400000005960464,0.400000005960464,29,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,1,"Helicopter",69.5727844238281,18.4082031249977,0.386382102966309,0.400000005960464,1,0.800000011920929,1,0.600000023841858,30,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Ferry",48.2203750610352,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.800000011920929,0.800000011920929,30,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Hovercraft",58.708080291748,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.800000011920929,0.400000005960464,0.400000005960464,30,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"WaterTaxi",52.8118095397949,2.55126953124796,0.386382102966309,1,1,0.800000011920929,0.800000011920929,0.800000011920929,31,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,1,"Ferry",48.2203750610352,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.800000011920929,0.800000011920929,31,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Hovercraft",49.564395904541,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.800000011920929,0.400000005960464,0.400000005960464,31,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Helicopter",78.7164688110352,18.4082031249977,0.386382102966309,0.400000005960464,1,0.800000011920929,1,0.600000023841858,32,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,1,"WaterTaxi",52.8118095397949,2.55126953124796,0.386382102966309,1,1,0.800000011920929,0.800000011920929,0.800000011920929,32,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Ferry",48.2203750610352,4.43115234375346,0.386382102966309,0.800000011920929,0.600000023841858,0.400000005960464,0.800000011920929,0.800000011920929,32,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260108,0,"Hovercraft",67.8517684936523,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.800000011920929,0.400000005960464,0.400000005960464,32,"yes",46,,27.8349838256836,"high",1,"male",39,"yes","yes"
8260201,0,"WaterTaxi",93.7980651855469,2.55126953124796,1.46788418292999,0.800000011920929,1,1,1,1,33,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,1,"Ferry",4.68990325927734,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.400000005960464,0.800000011920929,33,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"Hovercraft",93.7980651855469,3.88183593750258,1.46788418292999,1,1,1,1,1,33,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"Helicopter",164.146621704102,18.4082031249977,1.46788418292999,0.600000023841858,1,1,1,1,34,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,1,"Ferry",4.68990325927734,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.400000005960464,0.800000011920929,34,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"Hovercraft",117.247581481934,3.88183593750258,1.46788418292999,1,1,1,1,1,34,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"Helicopter",187.596130371094,18.4082031249977,1.46788418292999,0.600000023841858,1,1,1,1,35,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"WaterTaxi",93.7980651855469,2.55126953124796,1.46788418292999,0.800000011920929,1,1,1,1,35,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,1,"Ferry",4.68990325927734,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.400000005960464,0.800000011920929,35,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260201,0,"Hovercraft",140.69709777832,3.88183593750258,1.46788418292999,1,1,1,1,1,35,"yes",60,0,0,"low",1,"female",25,"yes","yes"
8260202,0,"WaterTaxi",112.091323852539,2.55126953124796,1.46788418292999,0.600000023841858,1,1,1,1,36,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,1,"Ferry",56.9563407897949,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.800000011920929,1,36,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Hovercraft",108.432670593262,3.88183593750258,1.46788418292999,0.600000023841858,1,1,1,1,36,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Helicopter",170.418594360352,18.4082031249977,1.46788418292999,0.600000023841858,0.400000005960464,1,1,1,37,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,1,"Ferry",56.9563407897949,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.800000011920929,1,37,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Hovercraft",131.882186889648,3.88183593750258,1.46788418292999,0.600000023841858,1,1,1,1,37,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Helicopter",170.418594360352,18.4082031249977,1.46788418292999,0.600000023841858,0.400000005960464,1,1,1,38,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"WaterTaxi",112.091323852539,2.55126953124796,1.46788418292999,0.600000023841858,1,1,1,1,38,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,1,"Ferry",56.9563407897949,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.800000011920929,1,38,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Helicopter",193.868103027344,18.4082031249977,1.46788418292999,0.600000023841858,0.400000005960464,1,1,1,39,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"WaterTaxi",112.091323852539,2.55126953124796,1.46788418292999,0.600000023841858,1,1,1,1,39,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,1,"Ferry",56.9563407897949,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.800000011920929,1,39,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Hovercraft",155.33171081543,3.88183593750258,1.46788418292999,0.600000023841858,1,1,1,1,39,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"Helicopter",193.868103027344,18.4082031249977,1.46788418292999,0.600000023841858,0.400000005960464,1,1,1,40,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,0,"WaterTaxi",112.091323852539,2.55126953124796,1.46788418292999,0.600000023841858,1,1,1,1,40,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260202,1,"Ferry",56.9563407897949,4.43115234375346,1.46788418292999,1,0.600000023841858,0.600000023841858,0.800000011920929,1,40,"yes",46,,31.3598613739014,"high",10,"male",39,"yes","yes"
8260203,0,"WaterTaxi",32.1301765441895,2.55126953124796,1.46788418292999,0.800000011920929,1,1,1,1,41,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,1,"Ferry",1.60650897026062,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.800000011920929,41,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"Hovercraft",32.1301765441895,3.88183593750258,1.46788418292999,1,1,1,1,1,41,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"Helicopter",64.2603530883789,18.4082031249977,1.46788418292999,0.400000005960464,1,1,1,1,44,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"WaterTaxi",32.1301765441895,2.55126953124796,1.46788418292999,0.800000011920929,1,1,1,1,44,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,1,"Ferry",1.60650897026062,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.800000011920929,44,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"Helicopter",56.2278137207031,18.4082031249977,1.46788418292999,0.400000005960464,1,1,1,1,45,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"WaterTaxi",32.1301765441895,2.55126953124796,1.46788418292999,0.800000011920929,1,1,1,1,45,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,1,"Ferry",1.60650897026062,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.800000011920929,45,"no",27,0,0,"high",1,"male",58,"yes","no"
8260203,0,"Hovercraft",40.1627235412598,3.88183593750258,1.46788418292999,1,1,1,1,1,45,"no",27,0,0,"high",1,"male",58,"yes","no"
8260204,0,"WaterTaxi",61.993408203125,2.55126953124796,1.46788418292999,0.600000023841858,0.600000023841858,0.800000011920929,1,1,46,"yes",55,23.9974479675293,23.9974479675293,"high",10,"male",30,"no","no"
8260204,1,"Ferry",42.3954925537109,4.43115234375346,1.46788418292999,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,46,"yes",55,23.9974479675293,23.9974479675293,"high",10,"male",30,"no","no"
8260204,0,"Hovercraft",59.1937065124512,3.88183593750258,1.46788418292999,1,1,1,1,1,46,"yes",55,23.9974479675293,23.9974479675293,"high",10,"male",30,"no","no"
8260205,0,"WaterTaxi",43.367977142334,2.55126953124796,1.46788418292999,0.600000023841858,0.400000005960464,1,0.800000011920929,1,47,"yes",40,5.77367210388184,5.77367210388184,"high",10,"female",45,"yes","no"
8260205,1,"Ferry",11.6227865219116,4.43115234375346,1.46788418292999,0.200000002980232,0.200000002980232,0.400000005960464,0.200000002980232,0.600000023841858,47,"yes",40,5.77367210388184,5.77367210388184,"high",10,"female",45,"yes","no"
8260205,0,"Hovercraft",42.6943817138672,3.88183593750258,1.46788418292999,0.800000011920929,0.600000023841858,0.800000011920929,1,1,47,"yes",40,5.77367210388184,5.77367210388184,"high",10,"female",45,"yes","no"
8260206,0,"WaterTaxi",114.915016174316,2.55126953124796,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,48,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,1,"Ferry",65.0240478515625,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858,48,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"Hovercraft",110.691627502441,3.88183593750258,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,48,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"Helicopter",194.836227416992,18.4082031249977,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,49,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"WaterTaxi",114.915016174316,2.55126953124796,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,49,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,1,"Ferry",65.0240478515625,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858,49,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"Hovercraft",110.691627502441,3.88183593750258,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,49,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"Helicopter",194.836227416992,18.4082031249977,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,50,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"WaterTaxi",114.915016174316,2.55126953124796,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,50,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,1,"Ferry",65.0240478515625,4.43115234375346,1.46788418292999,0.800000011920929,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858,50,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260206,0,"Hovercraft",110.691627502441,3.88183593750258,1.46788418292999,0.800000011920929,1,1,0.800000011920929,0.800000011920929,50,"no",48,36.2004852294922,36.2004852294922,"high",1,"male",37,"yes","yes"
8260301,1,"WaterTaxi",162.192489624023,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,1,0.800000011920929,1,51,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Ferry",200.1025390625,4.43115234375346,0.386382102966309,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.600000023841858,51,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Hovercraft",148.513610839844,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.600000023841858,0.600000023841858,1,51,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Helicopter",187.596130371094,18.4082031249977,0.386382102966309,0.600000023841858,1,1,0.800000011920929,1,52,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,1,"Ferry",200.1025390625,4.43115234375346,0.386382102966309,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.600000023841858,52,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Hovercraft",171.963119506836,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.600000023841858,0.600000023841858,1,52,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Helicopter",187.596130371094,18.4082031249977,0.386382102966309,0.600000023841858,1,1,0.800000011920929,1,53,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,1,"Ferry",200.1025390625,4.43115234375346,0.386382102966309,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.600000023841858,53,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Hovercraft",171.963119506836,3.88183593750258,0.386382102966309,0.800000011920929,0.600000023841858,0.600000023841858,0.600000023841858,1,53,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,1,"WaterTaxi",162.192489624023,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,1,0.800000011920929,1,54,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Ferry",200.1025390625,4.43115234375346,0.386382102966309,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.600000023841858,54,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Helicopter",211.045654296875,18.4082031249977,0.386382102966309,0.600000023841858,1,1,0.800000011920929,1,55,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,1,"WaterTaxi",162.192489624023,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,1,0.800000011920929,1,55,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260301,0,"Ferry",200.1025390625,4.43115234375346,0.386382102966309,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.600000023841858,55,"yes",42,117.247581481934,117.247581481934,"high",1,"male",43,"no","no"
8260303,1,"WaterTaxi",119.443168640137,2.55126953124796,0.386382102966309,1,1,1,0.800000011920929,0.800000011920929,56,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,0,"Ferry",102.479484558105,4.43115234375346,0.386382102966309,0.800000011920929,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,56,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,0,"Helicopter",181.915084838867,18.4082031249977,0.386382102966309,0.600000023841858,1,1,0.600000023841858,1,59,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,1,"WaterTaxi",119.443168640137,2.55126953124796,0.386382102966309,1,1,1,0.800000011920929,0.800000011920929,59,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,0,"Ferry",102.479484558105,4.43115234375346,0.386382102966309,0.800000011920929,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,59,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,0,"Helicopter",181.915084838867,18.4082031249977,0.386382102966309,0.600000023841858,1,1,0.600000023841858,1,60,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,1,"WaterTaxi",119.443168640137,2.55126953124796,0.386382102966309,1,1,1,0.800000011920929,0.800000011920929,60,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260303,0,"Ferry",102.479484558105,4.43115234375346,0.386382102966309,0.800000011920929,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,60,"yes",48,58.9357719421387,58.9357719421387,"low",8,"female",37,"no","no"
8260304,1,"WaterTaxi",64.2089309692383,2.55126953124796,0.386382102966309,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,1,61,"yes",59,16.3090667724609,16.3090667724609,"high",10,"male",26,"no","no"
